"plot","sampleid","site","vegplot_area_cm2","species.x","LAI","chl","spal_live_stem_count","core_area_cm2","core_live_stem_count","plot_ag_1","plot_ag_2","stemsm2","species.y","live_stem_g","dead_stem_g","TotalBG_0_10_g","Rhizomes_0_10_g","TotalBG_10_30_g","Rhizomes_10_30_g","ag.total","survey","area","bg.total","rhiz.total","rhiz.shoot","rhiz.green.shoot","rhizm2.core","rootgreenshoot","rootshoot","bgm2.core","agm2.core","date","percent_n","percent_c","cn_ratio","percentC","percentN","elevation","lat","long","bgm2.areascaled","agm2.core.areascaled","rhizm2.areascaled","bgm2.core.stemscaled","agm2.core.stemscaled","zone","agm2.allom","agm2.allom.new","bgm2.allometric.rootshoot","bgm2.allometric.rootgreenshoot","bgm2.allo.new.rootshoot","bgm2.allo.new.rootgreenshoot","rhizm2.allometric.rootshoot","rhizm2.allometric.rootgreenshoot","rhizm2.allo.new.rootshoot","rhizm2.allo.new.rootgreenshoot","rhizm2.core.stemscaled","AGCg","wholeplantCg"
"m2","14m2","fluxa",625,"spal",NA,NA,12,NA,NA,10.8940136624888,13.6187211738181,192,"spal",NA,NA,9.44,NA,3.32,NA,NA,14,45.6036731187748,12.76,NA,NA,NA,NA,NA,NA,2798.02023112625,NA,2014-07-21,1.41,41.98,29.77,41.98,1.41,0.784,31.4499,-81.2846,2798.02023112625,NA,NA,NA,NA,"m",174.30421859982,217.89953878109,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1729109682045,NA
"m2","13m2","fluxa",625,"spal",NA,NA,16,NA,NA,17.0093399880634,20.7273851047071,256,"spal",NA,NA,8.63,NA,1.92,NA,NA,13,45.6036731187748,10.55,NA,NA,NA,NA,NA,NA,2313.41014407382,NA,2014-06-23,1.5,39.63,26.42,39.63,1.5,0.784,31.4499,-81.2846,2313.41014407382,NA,NA,NA,NA,"m",272.149439809015,331.638161675314,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.852822996313,NA
"m2","97m2","fluxa",625,"spal",NA,NA,18,45.6036731187748,8,13.7777506470449,16.5686469713057,288,"spal",NA,NA,10.67,5.82,3.34,1.97,NA,97,45.6036731187748,14.01,7.79,NA,NA,1708.19573671422,NA,NA,3072.12095909708,NA,2020-11-30,NA,NA,NA,NA,NA,0.784,31.4499,-81.2846,3072.12095909708,NA,1708.19573671422,504.36,NA,"m",220.444010352718,265.098351540891,NA,NA,NA,NA,NA,NA,NA,NA,124.64,NA,NA
"m3","78m3","fluxa",625,"spal",NA,NA,14,NA,NA,18.8799946235503,19.5963322088041,224,"spal",NA,NA,NA,NA,NA,NA,NA,78,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-31,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",302.079913976805,313.541315340866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","56m3","fluxa",625,"spal",NA,NA,11,NA,NA,4.73269829446491,7.77132540536434,176,"spal",NA,NA,NA,NA,NA,NA,NA,56,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-20,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",75.7231727114385,124.341206485829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","99m3","fluxa",625,"spal",NA,NA,9,NA,NA,3.19004782479425,5.48617212540974,144,"spal",NA,NA,NA,NA,NA,NA,NA,99,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-26,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",51.040765196708,87.7787540065559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","126m3","fluxa",625,"spal",NA,NA,20,NA,NA,9.20613949886476,15.555343980206,320,"spal",NA,NA,NA,NA,NA,NA,NA,126,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-08,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",147.298231981836,248.885503683296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","37m3","fluxa",625,"spal",NA,NA,11,NA,NA,18.9280748132552,19.9372220204937,176,"spal",NA,NA,NA,NA,NA,NA,NA,37,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-14,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",302.849197012084,318.995552327899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","25m3","fluxa",625,"spal",NA,NA,10,NA,NA,14.6626609083012,15.7487864223685,160,"spal",NA,NA,NA,NA,NA,NA,NA,25,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-25,1.07,43.12,40.3,43.12,1.07,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",234.602574532819,251.980582757896,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.160630138552,NA
"m3","50m3","fluxa",625,"spal",NA,NA,21,NA,NA,11.1122821793599,16.1569501660018,336,"spal",NA,NA,NA,NA,NA,NA,NA,50,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-18,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",177.796514869758,258.511202656028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","123m3","fluxa",625,"spal",NA,NA,15,NA,NA,13.0990022934708,15.6679208029925,240,"spal",NA,NA,NA,NA,NA,NA,NA,123,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-05,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",209.584036695533,250.68673284788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","34m3","fluxa",625,"spal",NA,NA,13,NA,NA,5.93148992726001,9.79163005022642,208,"spal",NA,NA,NA,NA,NA,NA,NA,34,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-30,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",94.9038388361601,156.666080803623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","26m3","fluxa",625,"spal",NA,NA,16,NA,NA,20.1676789947437,20.8274340368662,256,"spal",NA,NA,NA,NA,NA,NA,NA,26,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-07-26,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",322.682863915899,333.238944589859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","79m3","fluxa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spal",NA,NA,NA,NA,NA,NA,NA,79,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-09,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","85m3","fluxa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spal",NA,NA,NA,NA,NA,NA,NA,85,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-12-10,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","28m3","fluxa",625,"spal",NA,NA,21,NA,NA,23.8527751640444,24.7105252606609,336,"spal",NA,NA,NA,NA,NA,NA,NA,28,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-23,1.32,46.07,34.9,46.07,1.32,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",381.64440262471,395.368404170574,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.823576289204,NA
"m3","48m3","fluxa",625,"spal",NA,NA,7,NA,NA,5.56626645362165,7.8317848434437,112,"spal",NA,NA,NA,NA,NA,NA,NA,48,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-05-23,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",89.0602632579464,125.308557495099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","49m3","fluxa",625,"spal",NA,NA,14,NA,NA,13.3869886885717,15.6197347554547,224,"spal",NA,NA,NA,NA,NA,NA,NA,49,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-06-30,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",214.191819017147,249.915756087275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","53m3","fluxa",625,"spal",NA,NA,15,NA,NA,12.1839540313028,15.9629456390515,240,"spal",NA,NA,NA,NA,NA,NA,NA,53,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-10-03,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",194.943264500845,255.407130224825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","27m3","fluxa",625,"spal",NA,NA,10,NA,NA,8.39307931166674,10.6012483636963,160,"spal",NA,NA,NA,NA,NA,NA,NA,27,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-27,1.13,42.04,37.2,42.04,1.13,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",134.289268986668,169.619973819141,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4552086819952,NA
"m3","4m3","fluxa",625,"spal",NA,NA,16,NA,NA,35.0650106113132,28.3811460700434,256,"spal",NA,NA,NA,NA,NA,NA,NA,4,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-12,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",561.04016978101,454.098337120694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","11m3","fluxa",625,"spal",NA,NA,12,NA,NA,4.99325977395457,8.88660752645745,192,"spal",NA,NA,NA,NA,NA,NA,NA,11,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-24,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",79.8921563832732,142.185720423319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","22m3","fluxa",625,"spal",NA,NA,12,NA,NA,4.65276278111472,8.10012647346532,192,"spal",NA,NA,NA,NA,NA,NA,NA,22,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-03-25,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",74.4442044978355,129.602023575445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","108m3","fluxa",625,"spal",NA,NA,13,NA,NA,8.16439765105369,11.3345231515715,208,"spal",NA,NA,NA,NA,NA,NA,NA,108,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-10-26,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",130.630362416859,181.352370425144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","71m3","fluxa",625,"spal",NA,NA,21,NA,NA,5.08891641386123,10.9837226704195,336,"spal",NA,NA,NA,NA,NA,NA,NA,71,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-02-26,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",81.4226626217796,175.739562726712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","116m3","fluxa",625,"spal",NA,NA,10,NA,NA,11.5014473788968,13.8555079163859,160,"spal",NA,NA,NA,NA,NA,NA,NA,116,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-20,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",184.023158062349,221.688126662174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","58m3","fluxa",625,"spal",NA,NA,19,NA,NA,4.57616203128436,10.1126906323495,304,"spal",NA,NA,NA,NA,NA,NA,NA,58,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-15,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",73.2185925005498,161.803050117592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","32m3","fluxa",625,"spal",NA,NA,26,NA,NA,19.7427252023187,23.0256620158015,416,"spal",NA,NA,NA,NA,NA,NA,NA,32,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-26,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",315.8836032371,368.410592252825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","51m3","fluxa",625,"spal",NA,NA,18,NA,NA,14.4356887128301,19.0293256488123,288,"spal",NA,NA,NA,NA,NA,NA,NA,51,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-15,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",230.971019405281,304.469210380996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","18m3","fluxa",625,"spal",NA,NA,10,NA,NA,2.824249147746,5.19838487400166,160,"spal",NA,NA,NA,NA,NA,NA,NA,18,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-18,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",45.1879863639361,83.1741579840266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","33m3","fluxa",625,"spal",NA,NA,20,NA,NA,6.39644417966652,12.2643630954805,320,"spal",NA,NA,NA,NA,NA,NA,NA,33,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-19,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",102.343106874664,196.229809527688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","55m3","fluxa",625,"spal",NA,NA,8,NA,NA,5.62459479509616,7.74487773889978,128,"spal",NA,NA,NA,NA,NA,NA,NA,55,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-30,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",89.9935167215385,123.918043822396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","39m3","fluxa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spal",1.91,0,8.83,5.83,2.15,1.79,1.91,39,45.6036731187748,10.98,7.62,3.98952879581152,3.98952879581152,1670.91803771019,5.74869109947644,5.74869109947644,2407.70079449578,418.82591233943,2016-08-17,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,2407.70079449578,418.82591233943,1670.91803771019,NA,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","59m3","fluxa",625,"spal",NA,NA,13,NA,NA,8.85060863542083,12.9906003635376,208,"spal",NA,NA,NA,NA,NA,NA,NA,59,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-26,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",141.609738166733,207.849605816602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","45m3","fluxa",625,"spal",NA,NA,20,NA,NA,5.20942270550695,10.5224519329752,320,"spal",NA,NA,NA,NA,NA,NA,NA,45,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-02-06,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",83.3507632881112,168.359230927603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","113m3","fluxa",625,"spal",NA,NA,17,NA,NA,4.58714611027,9.55591468354097,272,"spal",NA,NA,NA,NA,NA,NA,NA,113,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-10,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",73.39433776432,152.894634936656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","57m3","fluxa",625,"spal",NA,NA,6,NA,NA,1.97877801198985,3.93927406343325,96,"spal",NA,NA,NA,NA,NA,NA,NA,57,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-31,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",31.6604481918376,63.028385014932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","38m3","fluxa",625,"spal",0.66,0.4,22,NA,NA,15.3954665369474,20.7144945407247,352,"spal",11.23,0,9.75,6.64,4.05,2.34,11.23,38,45.6036731187748,13.8,8.98,0.799643811219947,0.799643811219947,1969.13962974245,1.22885129118433,1.22885129118433,3026.07203679798,2462.52094008995,2016-07-12,0.64,42.69,66.7,42.69,0.64,0.792,31.4499,-81.2846,3026.07203679798,2462.52094008995,1969.13962974245,NA,NA,"m",246.327464591158,331.431912651595,302.699822917006,302.699822917006,407.280533801604,407.280533801604,196.97423259382,196.97423259382,265.027477792638,265.027477792638,143.68,105.157194633965,2343.08034183346
"m3","104m3","fluxa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spal",NA,NA,NA,NA,NA,NA,NA,104,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-23,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","35m3","fluxa",625,"spal",NA,NA,20,NA,NA,23.9185232856287,28.9944039848964,320,"spal",NA,NA,NA,NA,NA,NA,NA,35,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-27,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",382.696372570059,463.910463758342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","41m3","fluxa",625,"spal",NA,0.8,14,NA,NA,9.06608866370252,12.9392172924217,224,"spal",1.15,0,5.56,3.49,0.4,0.11,1.15,41,45.6036731187748,5.96,3.6,3.1304347826087,3.1304347826087,789.410096555994,5.18260869565217,5.18260869565217,1306.91227096492,252.172669733165,2016-10-26,1.8,42.84,23.8,42.84,1.8,0.792,31.4499,-81.2846,1306.91227096492,252.172669733165,789.410096555994,NA,NA,"m",145.05741861924,207.027476678748,751.775839104933,751.775839104933,1072.94240087421,1072.94240087421,454.0927887211,454.0927887211,648.086013950863,648.086013950863,57.6,62.1425981364826,667.911988595061
"m3","24m3","fluxa",625,"spal",NA,NA,8,NA,NA,8.21977228986141,10.2866588894459,128,"spal",NA,NA,NA,NA,NA,NA,NA,24,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-05-13,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",131.516356637783,164.586542231134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","54m3","fluxa",625,"spal",NA,NA,12,NA,NA,8.4041298745561,11.5928591903559,192,"spal",NA,NA,NA,NA,NA,NA,NA,54,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-10,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",134.466077992898,185.485747045695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","1m3","fluxa",625,"spal",NA,NA,11,NA,NA,7.44716395499475,10.3072220220106,176,"spal",NA,NA,NA,NA,NA,NA,NA,1,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-11,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",119.154623279916,164.91555235217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","101m3","fluxa",625,"spal",NA,NA,6,NA,NA,3.34736583347386,5.17699584943398,96,"spal",NA,NA,NA,NA,NA,NA,NA,101,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-23,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",53.5578533355818,82.8319335909437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","12m3","fluxa",625,"spal",NA,NA,10,NA,NA,6.74320373605311,9.88577555488792,160,"spal",NA,NA,NA,NA,NA,NA,NA,12,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-27,1.28,40.62,31.73,40.62,1.28,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",107.89125977685,158.172408878207,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8254297213564,NA
"m3","62m3","fluxa",625,"spal",NA,NA,6,NA,NA,8.91620758796196,9.57587396708075,96,"spal",NA,NA,NA,NA,NA,NA,NA,62,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-06-13,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",142.659321407391,153.213983473292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","7m3","fluxa",625,"spal",NA,NA,9,NA,NA,3.22079079577218,5.80994394473052,144,"spal",NA,NA,NA,NA,NA,NA,NA,7,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-12,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",51.5326527323549,92.9591031156883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","60m3","fluxa",625,"spal",NA,NA,14,NA,NA,3.84196019109084,7.60011777230884,224,"spal",NA,NA,NA,NA,NA,NA,NA,60,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-25,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",61.4713630574535,121.601884356941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","105m3","fluxa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spal",NA,NA,NA,NA,NA,NA,NA,105,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-20,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","31m3","fluxa",625,"spal",NA,NA,15,NA,NA,19.5268927232946,20.0346959283544,240,"spal",NA,NA,NA,NA,NA,NA,NA,31,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-21,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",312.430283572714,320.55513485367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","36m3","fluxa",625,"spal",0.77,0.7,11,NA,NA,10.3849370753185,13.6669221307756,176,"spal",1.8,0,7,4.34,10.6,8.12,1.8,36,45.6036731187748,17.6,12.46,6.92222222222222,6.92222222222222,2732.23605641325,9.77777777777778,9.77777777777778,3859.3382498293,394.705048277997,2016-05-04,0.93,42.94,46.17,42.94,0.93,0.792,31.4499,-81.2846,3859.3382498293,394.705048277997,2732.23605641325,NA,NA,"m",166.158993205096,218.670754092409,1624.66571133871,1624.66571133871,2138.11404001467,2138.11404001467,1150.18947518638,1150.18947518638,1513.68755332857,1513.68755332857,199.36,71.348671682268,1826.68619220728
"m3","69m3","fluxa",625,"spal",NA,NA,13,NA,NA,5.81248269112149,9.29455734918253,208,"spal",NA,NA,NA,NA,NA,NA,NA,69,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-15,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",92.9997230579439,148.71291758692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","19m3","fluxa",625,"spal",NA,NA,13,NA,NA,3.01191359593928,6.58187242116521,208,"spal",NA,NA,NA,NA,NA,NA,NA,19,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-09,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",48.1906175350285,105.309958738643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","107m3","fluxa",625,"spal",NA,NA,15,NA,NA,20.4372883743486,20.5384228389692,240,"spal",NA,NA,NA,NA,NA,NA,NA,107,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-30,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",326.996613989577,328.614765423507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","70m3","fluxa",625,"spal",NA,NA,13,NA,NA,3.02922753380312,6.71843987073285,208,"spal",NA,NA,NA,NA,NA,NA,NA,70,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-31,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",48.4676405408499,107.495037931726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","44m3","fluxa",625,"spal",NA,NA,14,NA,NA,4.54714806418605,8.63021337064512,224,"spal",NA,NA,NA,NA,NA,NA,NA,44,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-01-24,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",72.7543690269768,138.083413930322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","121m3","fluxa",625,"spal",NA,NA,18,NA,NA,11.1035408108961,15.4428799703989,288,"spal",NA,NA,NA,NA,NA,NA,NA,121,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-06,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",177.656652974338,247.086079526383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","30m3","fluxa",625,"spal",NA,NA,20,NA,NA,18.9232585406223,20.0881004267676,320,"spal",NA,NA,NA,NA,NA,NA,NA,30,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-20,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",302.772136649958,321.409606828282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m3","10m3","fluxa",625,"spal",NA,NA,20,NA,NA,5.78932628848229,11.5330233893949,320,"spal",NA,NA,NA,NA,NA,NA,NA,10,45.6036731187748,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-26,NA,NA,NA,NA,NA,0.792,31.4499,-81.2846,NA,NA,NA,NA,NA,"m",92.6292206157166,184.528374230319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
