Data set title: null. 2023. Spartina alterniflora marsh vegetation data along the Georgia coast used in the Belowground Ecosystem Resiliency Model version 2.0. Georgia Coastal Ecosystems LTER Data Catalog (data set PLT-GCET-2308; /data/PLT-GCET-2308),,,,,,,,,,
,,,,,,,,,,
Date,Site,Plot,Plant_species,Live_stem_count,Live_stem_g,Dead_stem_g,TotalBG_0_10_g,Rhizomes_0_10_g,TotalBG_10_30_g,Rhizomes_10_30_g
2018-05-29,fluxa,t1,spal,1,,,9.22,3.28,11.61,3.83
2014-01-27,fluxa,t1,spal,,1.57,7.42,10.47,,10.33,
2019-11-01,fluxa,t1,spal,1,,,1.37,0.45,2.56,1.34
2018-07-06,fluxa,t1,spal,3,,,10.37,4.76,25.61,11.5
2019-04-25,fluxa,t1,spal,2,,,4.17,0.2,7.56,2.78
2019-07-17,fluxa,t1,spal,,,,16.42,7.48,8.6,3.12
2013-11-19,fluxa,t1,spal,,2.22,18.83,10.69,,1.62,
2020-12-17,fluxa,t1,spal,1,,,6.56,3.96,1.9,1.13
2020-05-14,fluxa,t1,spal,2,,,4.3,1.06,4.65,2.58
2020-08-27,fluxa,t1,spal,1,,,4.81,1.72,9.5,5.15
2019-05-29,fluxa,t1,spal,1,,,12.38,5.96,13.06,5.47
2020-04-30,fluxa,t1,spal,1,,,1.73,1.29,1.29,1.19
2019-11-22,fluxa,t1,spal,4,,,5.84,2.55,2.16,1.94
2019-07-26,fluxa,t1,spal,,,,,,,
2021-01-26,fluxa,t1,spal,4,,,6.78,1.44,8.59,3.88
2020-09-30,fluxa,t1,spal,2,,,13.87,5.71,1.57,1.09
2019-09-25,fluxa,t1,spal,3,,,7.07,3.87,5.05,3.17
2014-02-27,fluxa,t1,spal,,1.75,0.45,6.36,,9.04,
2020-01-30,fluxa,t1,spal,3,,,7.84,2.3,0.86,0.35
2014-10-03,fluxa,t10,spal,,,,4.03,,2.3,
2014-10-03,fluxa,t11,spal,,,,4.34,,0,
2014-10-03,fluxa,t12,spal,,,,8.06,,10.86,
2021-02-24,fluxa,t2,spal,1,,,3.96,1.02,4.19,2.58
2021-03-23,fluxa,t2,spal,1,,,3.39,1.65,1.38,0.53
2021-04-23,fluxa,t2,spal,1,,,4.8,1.75,9.69,6.75
2021-05-26,fluxa,t2,spal,1,,,14.93,6.11,5.61,3.81
2022-01-13,fluxa,t2,spal,,,,,,,
2022-01-30,fluxa,t2,spal,,,,,,,
2014-04-24,fluxa,t2,spal,,10.68,0.53,2.79,,6.18,
2022-09-01,fluxa,t2,spal,4,,,12.3,4.75,8.81,4.42
2022-10-06,fluxa,t2,spal,,,,,,,
2021-06-23,fluxa,t2,spal,2,,,5.01,2.21,10.45,5.03
2021-07-20,fluxa,t2,spal,1,,,7.77,2.56,4.9,2.21
2013-06-11,fluxa,t2,spal,,,,,,,
2022-03-10,fluxa,t2,spal,1,,,5.25,2.86,1.57,1.19
2022-04-12,fluxa,t2,spal,,,,,,,
2015-03-25,fluxa,t2,spal,,,,3.61,,15.01,
2022-12-05,fluxa,t2,spal,3,,,4.61,1.56,11.49,5.35
2021-08-31,fluxa,t2,spal,3,,,5.14,2.27,5.75,4.18
2021-09-30,fluxa,t2,spal,1,,,2.83,2.33,10.4,5.19
2021-10-26,fluxa,t2,spal,5,,,14.86,5.32,11.75,7.5
2022-06-07,fluxa,t2,spal,1,,,1.96,1.41,4.8,3.64
2022-07-11,fluxa,t2,spal,,,,,,,
2023-03-08,fluxa,t2,spal,3,,,8.25,3.84,12.91,4.39
2014-03-26,fluxa,t2,spal,,6.27,0.15,3.67,,2.03,
2021-12-02,fluxa,t2,spal,4,,,8.88,2.5,9.74,5.23
2022-08-04,fluxa,t2,spal,,,,,,,
2014-11-18,fluxa,t2,spal,,,,14.07,,1.71,
2014-12-09,fluxa,t2,spal,,,,8.93,,7.72,
2022-02-10,fluxa,t2,spal,,,,,,,
2015-01-14,fluxa,t2,spal,,,,8.56,,0.62,
2015-02-12,fluxa,t2,spal,,,,3.98,,1.08,
2022-05-20,fluxa,t2,spal,,,,,,,
2015-08-27,fluxa,t2,spal,,,,5.32,,2.79,
2023-02-17,fluxa,t2,spal,,,,,,,
2015-09-23,fluxa,t2,spal,,,,2.06,,6.49,
2015-10-28,fluxa,t2,spal,,,,18.48,,7.31,
2013-07-10,fluxa,t2,spal,,,,,,,
2014-05-27,fluxa,t2,spal,,,,8.47,,4.09,
2014-06-23,fluxa,t2,spal,,,,5.92,,3.54,
2016-01-26,fluxa,t2,spal,,3.07,0,7.59,,2.72,
2014-08-19,fluxa,t2,spal,,,,2.87,,13.28,
2014-09-17,fluxa,t2,spal,,,,7.7,,8.98,
2016-03-30,fluxa,t2,spal,,3.67,0.23,7.8,,3.44,
2016-04-27,fluxa,t2,spal,,6.89,0,8.77,,3.72,
2014-10-03,fluxa,t2,spal,,,,12.21,,5.92,
2018-11-06,fluxa,t2,spal,2,,,9.99,2.33,5.84,2.54
2016-05-04,fluxa,t2,spal,2,4.34,0,6.49,4.89,10.64,8.47
2013-09-12,fluxa,t2,spal,,,,15.67,,2.47,
2016-06-14,fluxa,t2,spal,,5.8,0,8.46,,2.48,
2017-07-18,fluxa,t2,spal,2,,,4.82,4.34,16.8,13.8
2017-08-15,fluxa,t2,spal,1,,,9.68,,21.56,
2022-11-04,fluxa,t2,spal,,,,,,,
2019-01-31,fluxa,t2,spal,5,,,7.53,0,9.87,2.28
2017-10-03,fluxa,t2,spal,,6.97,1.48,0.88,0.48,2.21,0.11
2015-04-14,fluxa,t2,spal,,,,3.49,,5.83,
2016-08-17,fluxa,t2,spal,2,8.43,0,13.24,10.56,10.8,7.16
2015-05-13,fluxa,t2,spal,,,,5.47,,8.87,
2015-06-25,fluxa,t2,spal,,,,7.86,,8.51,
2013-08-12,fluxa,t2,spal,,,,10.75,,5.6,
2018-01-31,fluxa,t2,spal,1,,,1.4,,2.42,
2013-10-02,fluxa,t2,spal,,,,14.17,,5.27,
2015-11-20,fluxa,t2,spal,,1.38,13.86,2.56,,9.27,
2015-12-21,fluxa,t2,spal,,14.65,13.04,12.95,,10.78,
2014-07-21,fluxa,t2,spal,,,,21.57,,7.08,
2017-01-24,fluxa,t2,spal,,,,0.58,,5.58,
2017-02-06,fluxa,t2,spal,,,,3.61,,11.26,
2016-02-19,fluxa,t2,spal,,3.22,0.76,5.54,,5.01,
2017-03-21,fluxa,t2,spal,,,,7.35,,10.36,
2017-04-19,fluxa,t2,spal,,,,4.22,,4.5,
2018-09-20,fluxa,t2,spal,1,,,12.2,5.5,6.88,3.04
2017-06-30,fluxa,t2,spal,2,,,3.63,3.01,10.15,5.95
2020-07-24,fluxa,t2,spal,3,,,5.4,2.04,6.96,3.72
2017-11-30,fluxa,t2,spal,3,,,6.82,4.17,0.56,
2017-12-20,fluxa,t2,spal,1,,,2.13,,12.19,
2015-07-26,fluxa,t2,spal,,,,10.7,,2.69,
2019-05-29,fluxa,t2,spal,1,,,3.32,1.59,1.88,0.76
2016-09-13,fluxa,t2,spal,5,28.81,0,7.13,5.48,12.73,10.71
2019-08-09,fluxa,t2,spal,1,,,7.23,1.6,10.04,2.27
2016-10-26,fluxa,t2,spal,3,1.93,0,5.22,3.81,6.18,2.05
2018-04-25,fluxa,t2,spal,1,,,2.76,1.38,3.97,1.94
2016-12-21,fluxa,t2,spal,,,,4.32,,6.17,
2020-03-02,fluxa,t2,spal,2,,,2.63,0.12,6.19,2.16
2020-03-30,fluxa,t2,spal,1,,,0.1,0.1,4.17,2.08
2018-12-04,fluxa,t2,spal,6,,,19.64,6.45,7.69,4.06
2016-07-12,fluxa,t2,spal,4,30.56,9.24,3.99,3.55,21.53,14.97
2019-07-31,fluxa,t2,spal,1,,,4.72,0.16,5.06,1.33
2018-03-26,fluxa,t2,spal,1,,,5.09,,3.91,
2019-02-26,fluxa,t2,spal,1,,,6.06,3.09,4.24,3.32
2017-11-10,fluxa,t2,spal,2,1.9,1.39,4.93,2.36,1.56,1.09
2019-03-27,fluxa,t2,spal,1,,,2.84,0.21,6.32,5.02
2013-12-12,fluxa,t2,spal,,7.99,12.73,8.68,,16.36,
2020-10-28,fluxa,t2,spal,3,,,0.36,0.16,2.76,1.09
2018-02-15,fluxa,t2,spal,2,,,2.67,,7.07,
2020-11-30,fluxa,t2,spal,2,,,2.38,1.14,6.86,4.08
2019-12-10,fluxa,t2,spal,2,,,2.46,0.6,5.28,1.98
2018-08-22,fluxa,t2,spal,3,,,9.02,3.1,8.88,3.04
2017-05-23,fluxa,t2,spal,1,,,6.91,,1.81,
2018-05-29,fluxa,t2,spal,1,,,4.25,2.12,7.51,2.42
2019-11-01,fluxa,t2,spal,1,,,2.13,0.19,8.18,5.87
2018-06-13,fluxa,t2,spal,1,,,5.68,0.85,7.4,3.12
2018-07-06,fluxa,t2,spal,1,,,14.38,5.13,9.58,4.68
2020-01-30,fluxa,t2,spal,1,,,1.37,0.27,2.96,0.83
2019-04-25,fluxa,t2,spal,1,,,1.69,0,8.13,4.7
2014-01-27,fluxa,t2,spal,,2.14,7.45,9.76,,4.39,
2019-01-15,fluxa,t2,spal,1,,,1.52,0,3.33,2.63
2019-07-17,fluxa,t2,spal,,,,4.86,2.43,10.36,3.87
2013-11-19,fluxa,t2,spal,,3.47,23.52,14.82,,10.55,
2019-07-26,fluxa,t2,spal,,,,,,,
2020-05-14,fluxa,t2,spal,1,,,4.33,0.75,3.18,2.49
2020-12-17,fluxa,t2,spal,2,,,2.36,0.54,5.47,3.35
2020-06-25,fluxa,t2,spal,4,,,6.76,2.18,1.66,0.66
2020-04-30,fluxa,t2,spal,1,,,3.02,0.77,5.45,3.59
2019-11-22,fluxa,t2,spal,3,,,3.09,0.52,0.87,0.71
2020-09-30,fluxa,t2,spal,3,,,9.76,4.52,1.56,1.27
2021-01-26,fluxa,t2,spal,2,,,3.55,2.15,7.93,6.27
2019-09-25,fluxa,t2,spal,3,,,3.28,1.1,4.04,1.45
2020-08-27,fluxa,t2,spal,1,,,4.34,2.59,11.7,6.24
2014-02-27,fluxa,t2,spal,,1.05,0.29,8.87,,5.57,
2021-02-24,fluxa,t3,spal,,,,,,,
2021-03-23,fluxa,t3,spal,,,,,,,
2021-04-23,fluxa,t3,spal,,,,,,,
2021-05-26,fluxa,t3,spal,,,,,,,
2022-01-13,fluxa,t3,spal,,,,,,,
2022-01-30,fluxa,t3,spal,,,,,,,
2014-04-24,fluxa,t3,spal,,,,,,,
2022-09-01,fluxa,t3,spal,,,,,,,
2021-06-23,fluxa,t3,spal,,,,,,,
2021-07-20,fluxa,t3,spal,,,,,,,
2013-06-11,fluxa,t3,spal,,,,,,,
2022-03-10,fluxa,t3,spal,,,,,,,
2022-04-12,fluxa,t3,spal,,,,,,,
2021-08-31,fluxa,t3,spal,,,,,,,
2021-09-30,fluxa,t3,spal,,,,,,,
2021-10-26,fluxa,t3,spal,,,,,,,
2022-06-07,fluxa,t3,spal,,,,,,,
2022-07-11,fluxa,t3,spal,,,,,,,
2023-03-08,fluxa,t3,spal,,,,,,,
2014-03-26,fluxa,t3,spal,,,,,,,
2021-12-02,fluxa,t3,spal,,,,,,,
2022-08-04,fluxa,t3,spal,,,,,,,
2014-11-18,fluxa,t3,spal,,,,,,,
2014-12-09,fluxa,t3,spal,,,,,,,
2022-02-10,fluxa,t3,spal,,,,,,,
2015-01-14,fluxa,t3,spal,,,,,,,
2015-02-12,fluxa,t3,spal,,,,,,,
2015-03-25,fluxa,t3,spal,,,,,,,
2022-12-05,fluxa,t3,spal,,,,,,,
2022-05-20,fluxa,t3,spal,,,,,,,
2015-07-26,fluxa,t3,spal,,,,,,,
2015-08-27,fluxa,t3,spal,,,,,,,
2023-02-17,fluxa,t3,spal,,,,,,,
2015-09-23,fluxa,t3,spal,,,,,,,
2015-10-28,fluxa,t3,spal,,,,,,,
2014-05-27,fluxa,t3,spal,,,,,,,
2014-06-23,fluxa,t3,spal,,,,,,,
2014-08-19,fluxa,t3,spal,,,,,,,
2014-09-17,fluxa,t3,spal,,,,,,,
2016-03-30,fluxa,t3,spal,,,,,,,
2014-10-03,fluxa,t3,spal,,,,6.8,,4.97,
2022-10-06,fluxa,t3,spal,,,,,,,
2018-11-06,fluxa,t3,spal,,,,,,,
2016-05-04,fluxa,t3,spal,1,6.79,0,6.19,5.25,7.76,4.51
2013-09-12,fluxa,t3,spal,,,,,,,
2016-06-14,fluxa,t3,spal,,,,,,,
2017-07-18,fluxa,t3,spal,,,,,,,
2017-08-15,fluxa,t3,spal,,,,,,,
2022-11-04,fluxa,t3,spal,,,,,,,
2019-01-31,fluxa,t3,spal,,,,,,,
2015-04-14,fluxa,t3,spal,,,,,,,
2016-08-17,fluxa,t3,spal,2,11.17,0,6.17,5.5,6.68,2.83
2015-05-13,fluxa,t3,spal,,,,,,,
2017-11-30,fluxa,t3,spal,,,,,,,
2015-06-25,fluxa,t3,spal,,,,,,,
2013-08-12,fluxa,t3,spal,,,,,,,
2019-05-29,fluxa,t3,spal,,,,,,,
2013-10-02,fluxa,t3,spal,,,,,,,
2013-07-10,fluxa,t3,spal,,,,,,,
2015-11-20,fluxa,t3,spal,,,,,,,
2015-12-21,fluxa,t3,spal,,,,,,,
2014-07-21,fluxa,t3,spal,,,,,,,
2017-01-24,fluxa,t3,spal,,,,,,,
2016-01-26,fluxa,t3,spal,,,,,,,
2016-02-19,fluxa,t3,spal,,,,,,,
2017-03-21,fluxa,t3,spal,,,,,,,
2017-04-19,fluxa,t3,spal,,,,,,,
2016-04-27,fluxa,t3,spal,,,,,,,
2018-09-20,fluxa,t3,spal,,,,,,,
2020-03-02,fluxa,t3,spal,,,,,,,
2017-10-03,fluxa,t3,spal,,,,,,,
2017-11-10,fluxa,t3,spal,,,,,,,
2020-07-24,fluxa,t3,spal,,,,,,,
2017-12-20,fluxa,t3,spal,,,,,,,
2018-01-31,fluxa,t3,spal,,,,,,,
2016-09-13,fluxa,t3,spal,5,22.03,0,10.37,8.47,9.55,7.36
2019-08-09,fluxa,t3,spal,,,,,,,
2016-10-26,fluxa,t3,spal,1,2.9,0.9,4.93,3.53,10.95,8.47
2018-04-25,fluxa,t3,spal,,,,,,,
2016-12-21,fluxa,t3,spal,,,,,,,
2017-02-06,fluxa,t3,spal,,,,,,,
2017-06-30,fluxa,t3,spal,,,,,,,
2018-12-04,fluxa,t3,spal,,,,,,,
2013-11-19,fluxa,t3,spal,,,,,,,
2016-07-12,fluxa,t3,spal,2,11.8,0,3.2,2.46,9.41,7.29
2019-07-31,fluxa,t3,spal,,,,,,,
2019-02-26,fluxa,t3,spal,,,,,,,
2019-03-27,fluxa,t3,spal,,,,,,,
2013-12-12,fluxa,t3,spal,,,,,,,
2020-10-28,fluxa,t3,spal,,,,,,,
2018-02-15,fluxa,t3,spal,,,,,,,
2020-11-30,fluxa,t3,spal,,,,,,,
2018-08-22,fluxa,t3,spal,,,,,,,
2018-03-26,fluxa,t3,spal,,,,,,,
2017-05-23,fluxa,t3,spal,,,,,,,
2018-05-29,fluxa,t3,spal,,,,,,,
2019-11-01,fluxa,t3,spal,,,,,,,
2018-06-13,fluxa,t3,spal,,,,,,,
2018-07-06,fluxa,t3,spal,,,,,,,
2020-05-14,fluxa,t3,spal,,,,,,,
2020-01-30,fluxa,t3,spal,,,,,,,
2019-04-25,fluxa,t3,spal,,,,,,,
2020-03-30,fluxa,t3,spal,,,,,,,
2020-09-30,fluxa,t3,spal,,,,,,,
2014-01-27,fluxa,t3,spal,,,,,,,
2019-01-15,fluxa,t3,spal,,,,,,,
2019-07-26,fluxa,t3,spal,,,,,,,
2019-12-10,fluxa,t3,spal,,,,,,,
2020-06-25,fluxa,t3,spal,,,,,,,
2021-01-26,fluxa,t3,spal,,,,,,,
2020-04-30,fluxa,t3,spal,,,,,,,
2020-12-17,fluxa,t3,spal,,,,,,,
2020-08-27,fluxa,t3,spal,,,,,,,
2019-09-25,fluxa,t3,spal,,,,,,,
2019-11-22,fluxa,t3,spal,,,,,,,
2014-02-27,fluxa,t3,spal,,,,,,,
2021-02-24,fluxa,t4,spal,,,,,,,
2021-03-23,fluxa,t4,spal,,,,,,,
2021-04-23,fluxa,t4,spal,,,,,,,
2021-05-26,fluxa,t4,spal,,,,,,,
2022-01-13,fluxa,t4,spal,,,,,,,
2022-01-30,fluxa,t4,spal,,,,,,,
2014-04-24,fluxa,t4,spal,,,,,,,
2022-09-01,fluxa,t4,spal,,,,,,,
2021-06-23,fluxa,t4,spal,,,,,,,
2014-11-18,fluxa,t4,spal,,,,,,,
2021-07-20,fluxa,t4,spal,,,,,,,
2013-06-11,fluxa,t4,spal,,,,,,,
2022-03-10,fluxa,t4,spal,,,,,,,
2021-08-31,fluxa,t4,spal,,,,,,,
2021-09-30,fluxa,t4,spal,,,,,,,
2021-10-26,fluxa,t4,spal,,,,,,,
2015-07-26,fluxa,t4,spal,,,,,,,
2022-06-07,fluxa,t4,spal,,,,,,,
2022-07-11,fluxa,t4,spal,,,,,,,
2023-03-08,fluxa,t4,spal,,,,,,,
2014-03-26,fluxa,t4,spal,,,,,,,
2021-12-02,fluxa,t4,spal,,,,,,,
2022-08-04,fluxa,t4,spal,,,,,,,
2014-12-09,fluxa,t4,spal,,,,,,,
2022-02-10,fluxa,t4,spal,,,,,,,
2015-01-14,fluxa,t4,spal,,,,,,,
2015-02-12,fluxa,t4,spal,,,,,,,
2022-04-12,fluxa,t4,spal,,,,,,,
2022-12-05,fluxa,t4,spal,,,,,,,
2022-05-20,fluxa,t4,spal,,,,,,,
2015-08-27,fluxa,t4,spal,,,,,,,
2023-02-17,fluxa,t4,spal,,,,,,,
2015-09-23,fluxa,t4,spal,,,,,,,
2015-10-28,fluxa,t4,spal,,,,,,,
2014-05-27,fluxa,t4,spal,,,,,,,
2014-06-23,fluxa,t4,spal,,,,,,,
2014-08-19,fluxa,t4,spal,,,,,,,
2014-09-17,fluxa,t4,spal,,,,,,,
2016-03-30,fluxa,t4,spal,,,,,,,
2014-10-03,fluxa,t4,spal,,,,2.3,,0.33,
2022-10-06,fluxa,t4,spal,,,,,,,
2018-11-06,fluxa,t4,spal,,,,,,,
2016-05-04,fluxa,t4,spal,,,,,,,
2013-09-12,fluxa,t4,spal,,,,,,,
2016-06-14,fluxa,t4,spal,,,,,,,
2017-07-18,fluxa,t4,spal,,,,,,,
2017-08-15,fluxa,t4,spal,,,,,,,
2022-11-04,fluxa,t4,spal,,,,,,,
2019-01-31,fluxa,t4,spal,,,,,,,
2015-03-25,fluxa,t4,spal,,,,,,,
2015-04-14,fluxa,t4,spal,,,,,,,
2017-11-10,fluxa,t4,spal,,,,,,,
2015-05-13,fluxa,t4,spal,,,,,,,
2017-11-30,fluxa,t4,spal,,,,,,,
2015-06-25,fluxa,t4,spal,,,,,,,
2013-08-12,fluxa,t4,spal,,,,,,,
2013-10-02,fluxa,t4,spal,,,,,,,
2013-07-10,fluxa,t4,spal,,,,,,,
2015-11-20,fluxa,t4,spal,,,,,,,
2015-12-21,fluxa,t4,spal,,,,,,,
2014-07-21,fluxa,t4,spal,,,,,,,
2016-01-26,fluxa,t4,spal,,,,,,,
2016-02-19,fluxa,t4,spal,,,,,,,
2017-03-21,fluxa,t4,spal,,,,,,,
2016-04-27,fluxa,t4,spal,,,,,,,
2018-09-20,fluxa,t4,spal,,,,,,,
2020-03-02,fluxa,t4,spal,,,,,,,
2017-06-30,fluxa,t4,spal,,,,,,,
2020-05-14,fluxa,t4,spal,,,,,,,
2017-10-03,fluxa,t4,spal,,,,,,,
2016-08-17,fluxa,t4,spal,,,,,,,
2017-12-20,fluxa,t4,spal,,,,,,,
2019-05-29,fluxa,t4,spal,,,,,,,
2016-09-13,fluxa,t4,spal,,,,,,,
2018-02-15,fluxa,t4,spal,,,,,,,
2019-08-09,fluxa,t4,spal,,,,,,,
2016-10-26,fluxa,t4,spal,,,,,,,
2018-04-25,fluxa,t4,spal,,,,,,,
2016-12-21,fluxa,t4,spal,,,,,,,
2017-01-24,fluxa,t4,spal,,,,,,,
2017-02-06,fluxa,t4,spal,,,,,,,
2017-04-19,fluxa,t4,spal,,,,,,,
2020-01-30,fluxa,t4,spal,,,,,,,
2019-03-27,fluxa,t4,spal,,,,,,,
2018-12-04,fluxa,t4,spal,,,,,,,
2019-01-15,fluxa,t4,spal,,,,,,,
2013-11-19,fluxa,t4,spal,,,,,,,
2016-07-12,fluxa,t4,spal,,,,,,,
2019-02-26,fluxa,t4,spal,,,,,,,
2020-09-30,fluxa,t4,spal,,,,,,,
2018-01-31,fluxa,t4,spal,,,,,,,
2020-10-28,fluxa,t4,spal,,,,,,,
2020-11-30,fluxa,t4,spal,,,,,,,
2018-08-22,fluxa,t4,spal,,,,,,,
2018-03-26,fluxa,t4,spal,,,,,,,
2017-05-23,fluxa,t4,spal,,,,,,,
2013-12-12,fluxa,t4,spal,,,,,,,
2018-05-29,fluxa,t4,spal,,,,,,,
2018-06-13,fluxa,t4,spal,,,,,,,
2018-07-06,fluxa,t4,spal,,,,,,,
2020-07-24,fluxa,t4,spal,,,,,,,
2020-03-30,fluxa,t4,spal,,,,,,,
2019-07-26,fluxa,t4,spal,,,,,,,
2019-12-10,fluxa,t4,spal,,,,,,,
2019-07-31,fluxa,t4,spal,,,,,,,
2020-06-25,fluxa,t4,spal,,,,,,,
2021-01-26,fluxa,t4,spal,,,,,,,
2019-04-25,fluxa,t4,spal,,,,,,,
2014-01-27,fluxa,t4,spal,,,,,,,
2019-11-01,fluxa,t4,spal,,,,,,,
2019-09-25,fluxa,t4,spal,,,,,,,
2020-12-17,fluxa,t4,spal,,,,,,,
2019-11-22,fluxa,t4,spal,,,,,,,
2020-08-27,fluxa,t4,spal,,,,,,,
2020-04-30,fluxa,t4,spal,,,,,,,
2014-02-27,fluxa,t4,spal,,,,,,,
2021-02-24,fluxa,t5,spal,,,,,,,
2021-03-23,fluxa,t5,spal,,,,,,,
2021-04-23,fluxa,t5,spal,,,,,,,
2021-05-26,fluxa,t5,spal,,,,,,,
2022-01-13,fluxa,t5,spal,,,,,,,
2022-01-30,fluxa,t5,spal,,,,,,,
2014-04-24,fluxa,t5,spal,,,,,,,
2022-09-01,fluxa,t5,spal,,,,,,,
2021-06-30,fluxa,t5,spal,,,,,,,
2014-11-18,fluxa,t5,spal,,,,,,,
2021-07-27,fluxa,t5,spal,,,,,,,
2013-06-11,fluxa,t5,spal,,,,,,,
2022-03-10,fluxa,t5,spal,,,,,,,
2021-08-31,fluxa,t5,spal,,,,,,,
2021-09-30,fluxa,t5,spal,,,,,,,
2021-10-26,fluxa,t5,spal,,,,,,,
2015-07-26,fluxa,t5,spal,,,,,,,
2022-06-07,fluxa,t5,spal,,,,,,,
2022-07-11,fluxa,t5,spal,,,,,,,
2023-03-08,fluxa,t5,spal,,,,,,,
2014-03-26,fluxa,t5,spal,,,,,,,
2021-12-02,fluxa,t5,spal,,,,,,,
2022-08-04,fluxa,t5,spal,,,,,,,
2014-09-17,fluxa,t5,spal,,,,,,,
2014-12-09,fluxa,t5,spal,,,,,,,
2022-02-10,fluxa,t5,spal,,,,,,,
2015-01-14,fluxa,t5,spal,,,,,,,
2022-04-12,fluxa,t5,spal,,,,,,,
2022-12-05,fluxa,t5,spal,,,,,,,
2017-11-10,fluxa,t5,spal,,,,,,,
2015-06-25,fluxa,t5,spal,,,,,,,
2022-05-20,fluxa,t5,spal,,,,,,,
2015-08-27,fluxa,t5,spal,,,,,,,
2023-02-17,fluxa,t5,spal,,,,,,,
2015-09-23,fluxa,t5,spal,,,,,,,
2015-10-28,fluxa,t5,spal,,,,,,,
2014-05-27,fluxa,t5,spal,,,,,,,
2014-08-19,fluxa,t5,spal,,,,,,,
2016-03-30,fluxa,t5,spal,,,,,,,
2014-10-03,fluxa,t5,spal,,,,5.26,,2.37,
2022-10-06,fluxa,t5,spal,,,,,,,
2018-11-06,fluxa,t5,spal,,,,,,,
2016-05-04,fluxa,t5,spal,,,,,,,
2013-09-12,fluxa,t5,spal,,,,,,,
2017-07-18,fluxa,t5,spal,,,,,,,
2017-08-15,fluxa,t5,spal,,,,,,,
2015-02-12,fluxa,t5,spal,,,,,,,
2022-11-04,fluxa,t5,spal,,,,,,,
2019-01-31,fluxa,t5,spal,,,,,,,
2015-03-25,fluxa,t5,spal,,,,,,,
2015-04-14,fluxa,t5,spal,,,,,,,
2015-05-13,fluxa,t5,spal,,,,,,,
2017-11-30,fluxa,t5,spal,,,,,,,
2013-08-12,fluxa,t5,spal,,,,,,,
2013-10-02,fluxa,t5,spal,,,,,,,
2013-07-10,fluxa,t5,spal,,,,,,,
2015-11-20,fluxa,t5,spal,,,,,,,
2014-06-23,fluxa,t5,spal,,,,,,,
2015-12-21,fluxa,t5,spal,,,,,,,
2014-07-21,fluxa,t5,spal,,,,,,,
2016-01-26,fluxa,t5,spal,,,,,,,
2016-02-19,fluxa,t5,spal,,,,,,,
2017-03-21,fluxa,t5,spal,,,,,,,
2016-04-27,fluxa,t5,spal,,,,,,,
2018-09-20,fluxa,t5,spal,,,,,,,
2020-03-02,fluxa,t5,spal,,,,,,,
2017-06-30,fluxa,t5,spal,,,,,,,
2016-06-14,fluxa,t5,spal,,,,,,,
2013-11-19,fluxa,t5,spal,,,,,,,
2016-07-12,fluxa,t5,spal,,,,,,,
2020-05-14,fluxa,t5,spal,,,,,,,
2017-10-03,fluxa,t5,spal,,,,,,,
2016-08-17,fluxa,t5,spal,,,,,,,
2017-12-20,fluxa,t5,spal,,,,,,,
2020-09-30,fluxa,t5,spal,,,,,,,
2019-05-29,fluxa,t5,spal,,,,,,,
2016-09-13,fluxa,t5,spal,,,,,,,
2018-02-15,fluxa,t5,spal,,,,,,,
2018-03-26,fluxa,t5,spal,,,,,,,
2019-08-09,fluxa,t5,spal,,,,,,,
2016-10-26,fluxa,t5,spal,,,,,,,
2018-04-25,fluxa,t5,spal,,,,,,,
2016-12-21,fluxa,t5,spal,,,,,,,
2017-01-24,fluxa,t5,spal,,,,,,,
2017-02-06,fluxa,t5,spal,,,,,,,
2017-04-19,fluxa,t5,spal,,,,,,,
2020-01-30,fluxa,t5,spal,,,,,,,
2018-12-04,fluxa,t5,spal,,,,,,,
2019-01-15,fluxa,t5,spal,,,,,,,
2018-01-31,fluxa,t5,spal,,,,,,,
2020-10-28,fluxa,t5,spal,,,,,,,
2018-08-22,fluxa,t5,spal,,,,,,,
2017-05-23,fluxa,t5,spal,,,,,,,
2020-07-24,fluxa,t5,spal,,,,,,,
2019-03-27,fluxa,t5,spal,,,,,,,
2013-12-12,fluxa,t5,spal,,,,,,,
2018-05-29,fluxa,t5,spal,,,,,,,
2018-06-13,fluxa,t5,spal,,,,,,,
2018-07-06,fluxa,t5,spal,,,,,,,
2020-11-30,fluxa,t5,spal,,,,,,,
2019-02-26,fluxa,t5,spal,,,,,,,
2020-03-30,fluxa,t5,spal,,,,,,,
2019-07-26,fluxa,t5,spal,,,,,,,
2021-01-26,fluxa,t5,spal,,,,,,,
2019-12-10,fluxa,t5,spal,,,,,,,
2019-07-31,fluxa,t5,spal,,,,,,,
2020-06-25,fluxa,t5,spal,,,,,,,
2019-04-25,fluxa,t5,spal,,,,,,,
2019-11-01,fluxa,t5,spal,,,,,,,
2019-11-22,fluxa,t5,spal,,,,,,,
2019-09-25,fluxa,t5,spal,,,,,,,
2014-01-27,fluxa,t5,spal,,,,,,,
2020-12-17,fluxa,t5,spal,,,,,,,
2014-02-27,fluxa,t5,spal,,,,,,,
2020-04-30,fluxa,t5,spal,,,,,,,
2020-08-27,fluxa,t5,spal,,,,,,,
2021-02-24,fluxa,t6,spal,,,,,,,
2021-03-23,fluxa,t6,spal,,,,,,,
2021-04-23,fluxa,t6,spal,,,,,,,
2021-05-26,fluxa,t6,spal,,,,,,,
