Data set title: null. 2023. Spartina alterniflora marsh vegetation data along the Georgia coast used in the Belowground Ecosystem Resiliency Model version 2.0. Georgia Coastal Ecosystems LTER Data Catalog (data set PLT-GCET-2308; /data/PLT-GCET-2308),,,,,,
,,,,,,
Date,Site,Plot,Species,Vegplot_area,LAI,SPAD_chlorophyll_reading
2022-10-06,fluxa,t5,spal,3025,,
2022-10-06,fluxa,t6,spal,3025,,
2022-10-06,fluxa,t7,spal,3025,,
2022-10-06,fluxa,t8,spal,3025,,
2022-11-02,fluxb,fb1,spal,625,1.07,1
2022-11-02,fluxb,fb2,spal,625,0.35,1.1
2022-11-02,fluxb,fb3,spal,625,0.36,1.3
2022-11-02,fluxb,fb4,spal,625,0.35,1.2
2022-11-02,fluxb,fb5,spal,625,0.36,0.9
2022-11-02,fluxb,fb6,spal,625,0.17,0.9
2022-11-02,fluxb,fb7,spal,625,1.34,1.1
2022-11-02,fluxb,fb8,spal,625,0.81,1
2022-11-02,fluxb,fb9,spal,625,0.99,1.2
2022-11-02,ugami,ug1,spal,625,1.35,1
2022-11-02,ugami,ug2,spal,625,1.32,1
2022-11-02,ugami,ug3,spal,625,1.31,1.5
2022-11-02,ugami,ug4,spal,625,0.9,1.1
2022-11-02,ugami,ug5,spal,625,1.33,1.1
2022-11-02,ugami,ug6,spal,625,1.11,1.3
2022-11-02,ugami,ug7,spal,625,1.09,1.1
2022-11-02,ugami,ug8,spal,625,1.73,1.1
2022-11-02,ugami,ug9,spal,625,1.34,1.3
2022-11-03,deans,dc1,spal,625,0.67,1.3
2022-11-03,deans,dc2,spal,625,1.07,0.8
2022-11-03,deans,dc3,spal,625,1.12,1.1
2022-11-03,deans,dc4,spal,625,1.23,1.1
2022-11-03,deans,dc5,spal,625,1.71,1.2
2022-11-03,deans,dc6,spal,625,1.58,1.3
2022-11-03,deans,dc7,spal,625,0.89,1
2022-11-03,deans,dc8,spal,625,1.25,1.3
2022-11-03,deans,dc9,spal,625,1.33,1.2
2022-11-03,dupli,du1,spal,625,0.88,1.1
2022-11-03,dupli,du2,spal,625,1.18,1.2
2022-11-03,dupli,du3,spal,625,0.99,1.3
2022-11-03,dupli,du4,spal,625,0.51,1.3
2022-11-03,dupli,du5,spal,625,1.93,1.1
2022-11-03,dupli,du6,spal,625,0.79,1
2022-11-03,dupli,du7,spal,625,0.73,1
2022-11-03,dupli,du8,spal,625,1.98,1
2022-11-03,dupli,du9,spal,625,0.94,1.3
2022-11-03,folly,fr1,spal,625,0.41,1
2022-11-03,folly,fr2,spal,625,0.54,1.2
2022-11-03,folly,fr3,spal,625,0.59,0.8
2022-11-03,folly,fr4,spal,625,0.63,1.1
2022-11-03,folly,fr5,spal,625,0.6,1
2022-11-03,folly,fr6,spal,625,0.59,0.8
2022-11-03,folly,fr7,spal,625,0.79,1.2
2022-11-03,folly,fr8,spal,625,0.62,1.1
2022-11-03,folly,fr9,spal,625,0.5,1.2
2022-11-04,fluxa,m1,spal,625,,
2022-11-04,fluxa,m2,spal,625,,
2022-11-04,fluxa,m3,spal,625,,
2022-11-04,fluxa,m4,spal,625,,
2022-11-04,fluxa,m5,spal,625,,
2022-11-04,fluxa,m6,spal,625,,
2022-11-04,fluxa,s1,spal,625,,
2022-11-04,fluxa,s2,spal,625,,
2022-11-04,fluxa,s3,spal,625,,
2022-11-04,fluxa,s4,spal,625,,
2022-11-04,fluxa,s5,spal,625,,
2022-11-04,fluxa,s6,spal,625,,
2022-11-04,fluxa,t1,spal,2500,,
2022-11-04,fluxa,t2,spal,2500,,
2022-11-04,fluxa,t3,spal,2500,,
2022-11-04,fluxa,t4,spal,2500,,
2022-11-04,fluxa,t5,spal,2500,,
2022-11-04,fluxa,t6,spal,2500,,
2022-11-04,fluxa,t7,spal,2500,,
2022-11-04,fluxa,t8,spal,2500,,
2022-11-04,huntc,hc1,spal,625,0.44,1
2022-11-04,huntc,hc2,spal,625,0.35,1.3
2022-11-04,huntc,hc3,spal,625,0.64,1.3
2022-11-04,huntc,hc4,spal,625,0.92,1.3
2022-11-04,huntc,hc5,spal,625,1.07,1.1
2022-11-04,huntc,hc6,spal,625,0.72,1.2
2022-11-04,huntc,hc7,spal,625,0.63,1.3
2022-11-04,huntc,hc8,spal,625,0.82,1.1
2022-11-04,huntc,hc9,spal,625,0.63,1.2
2022-11-04,north,ns1,spal,625,0.26,1.2
2022-11-04,north,ns2,spal,625,0.59,1.4
2022-11-04,north,ns3,spal,625,0.64,1.4
2022-11-04,north,ns4,spal,625,0.7,1.3
2022-11-04,north,ns5,spal,625,0.49,1.2
2022-11-04,north,ns6,spal,625,0.59,1.2
2022-11-04,north,ns7,spal,625,0.54,1.5
2022-11-04,north,ns8,spal,625,0.62,1.1
2022-11-04,north,ns9,spal,625,0.47,0.9
2022-11-05,skida,sk1,spal,625,0.43,1.3
2022-11-05,skida,sk2,spal,625,0.89,0.7
2022-11-05,skida,sk3,spal,625,0.33,1.1
2022-11-05,skida,sk4,spal,625,0.63,1.3
2022-11-05,skida,sk5,spal,625,0.42,1.4
2022-11-05,skida,sk6,spal,625,0.95,1.4
2022-11-05,skida,sk7,spal,625,0.9,1.4
2022-11-05,skida,sk8,spal,625,0.8,1.2
2022-11-05,skida,sk9,spal,625,0.95,1.6
2022-12-05,fluxa,m1,spal,625,,
2022-12-05,fluxa,m2,spal,625,,
2022-12-05,fluxa,m3,spal,625,,
2022-12-05,fluxa,m4,spal,625,,
2022-12-05,fluxa,m5,spal,625,,
2022-12-05,fluxa,m6,spal,625,,
2022-12-05,fluxa,s1,spal,625,,
2022-12-05,fluxa,s2,spal,625,,
2022-12-05,fluxa,s3,spal,625,,
2022-12-05,fluxa,s4,spal,625,,
2022-12-05,fluxa,s5,spal,625,,
2022-12-05,fluxa,s6,spal,625,,
2022-12-05,fluxa,t1,spal,2500,,
2022-12-05,fluxa,t2,spal,2500,,
2022-12-05,fluxa,t3,spal,2500,,
2022-12-05,fluxa,t4,spal,2500,,
2022-12-05,fluxa,t5,spal,2500,,
2022-12-05,fluxa,t6,spal,2500,,
2022-12-05,fluxa,t7,spal,2500,,
2022-12-05,fluxa,t8,spal,2500,,
2023-02-15,fluxb,fb1,spal,625,0.5,0.9
2023-02-15,fluxb,fb2,spal,625,0.29,1
2023-02-15,fluxb,fb3,spal,625,0.56,1
2023-02-15,fluxb,fb4,spal,625,0.25,1.1
2023-02-15,fluxb,fb5,spal,625,0.35,1.2
2023-02-15,fluxb,fb6,spal,625,0.15,0.9
2023-02-15,fluxb,fb7,spal,625,0.86,1
2023-02-15,fluxb,fb8,spal,625,0.42,0.9
2023-02-15,fluxb,fb9,spal,625,0.43,0.9
2023-02-15,folly,fr1,spal,625,0.32,1.2
2023-02-15,folly,fr2,spal,625,0.33,1.2
2023-02-15,folly,fr3,spal,625,0.37,1
2023-02-15,folly,fr4,spal,625,0.46,1.1
2023-02-15,folly,fr5,spal,625,0.6,1.3
2023-02-15,folly,fr6,spal,625,0.64,1.1
2023-02-15,folly,fr7,spal,625,1.58,1.3
2023-02-15,folly,fr8,spal,625,0.57,1
2023-02-15,folly,fr9,spal,625,0.94,1.1
2023-02-16,deans,dc1,spal,625,1.02,1.5
2023-02-16,deans,dc2,spal,625,1.38,1.3
2023-02-16,deans,dc3,spal,625,1.09,1.2
2023-02-16,deans,dc4,spal,625,1.09,1.4
2023-02-16,deans,dc5,spal,625,1.4,1.2
2023-02-16,deans,dc6,spal,625,1.69,1.2
2023-02-16,deans,dc7,spal,625,1.07,1.1
2023-02-16,deans,dc8,spal,625,1.01,1.3
2023-02-16,deans,dc9,spal,625,1.19,1.4
2023-02-16,dupli,du1,spal,625,0.54,1.2
2023-02-16,dupli,du2,spal,625,0.71,1.1
2023-02-16,dupli,du3,spal,625,0.58,1.3
2023-02-16,dupli,du4,spal,625,0.92,0.9
2023-02-16,dupli,du5,spal,625,0.58,1
2023-02-16,dupli,du6,spal,625,0.48,1.1
2023-02-16,dupli,du7,spal,625,0.39,0.8
2023-02-16,dupli,du8,spal,625,0.56,0.8
2023-02-16,dupli,du9,spal,625,0.45,0.8
2023-02-16,ugami,ug1,spal,625,0.87,1
2023-02-16,ugami,ug2,spal,625,2.53,1.2
2023-02-16,ugami,ug3,spal,625,2.25,1.4
2023-02-16,ugami,ug4,spal,625,1.5,1
2023-02-16,ugami,ug5,spal,625,2.66,1.1
2023-02-16,ugami,ug6,spal,625,2.58,1.2
2023-02-16,ugami,ug7,spal,625,3.3,1
2023-02-16,ugami,ug8,spal,625,3.56,1.1
2023-02-16,ugami,ug9,spal,625,2.47,1.1
2023-02-17,fluxa,m1,spal,625,,
2023-02-17,fluxa,m2,spal,625,,
2023-02-17,fluxa,m3,spal,625,,
2023-02-17,fluxa,m4,spal,625,,
2023-02-17,fluxa,m5,spal,625,,
2023-02-17,fluxa,m6,spal,625,,
2023-02-17,fluxa,s1,spal,625,,
2023-02-17,fluxa,s2,spal,625,,
2023-02-17,fluxa,s3,spal,625,,
2023-02-17,fluxa,s4,spal,625,,
2023-02-17,fluxa,s5,spal,625,,
2023-02-17,fluxa,s6,spal,625,,
2023-02-17,fluxa,t1,spal,2500,,
2023-02-17,fluxa,t2,spal,2500,,
2023-02-17,fluxa,t3,spal,2500,,
2023-02-17,fluxa,t4,spal,2500,,
2023-02-17,fluxa,t5,spal,2500,,
2023-02-17,fluxa,t6,spal,2500,,
2023-02-17,fluxa,t7,spal,2500,,
2023-02-17,fluxa,t8,spal,2500,,
2023-02-18,huntc,hc1,spal,625,0.23,1.1
2023-02-18,huntc,hc2,spal,625,0.38,1.2
2023-02-18,huntc,hc3,spal,625,0.27,1.2
2023-02-18,huntc,hc4,spal,625,0.37,1.1
2023-02-18,huntc,hc5,spal,625,0.47,1.2
2023-02-18,huntc,hc6,spal,625,0.81,1.2
2023-02-18,huntc,hc7,spal,625,0.3,1
2023-02-18,huntc,hc8,spal,625,0.21,1.3
2023-02-18,huntc,hc9,spal,625,0.59,1.2
2023-02-18,north,ns1,spal,625,0.15,1.2
2023-02-18,north,ns2,spal,625,0.18,1.3
2023-02-18,north,ns3,spal,625,0.33,1.4
2023-02-18,north,ns4,spal,625,0.15,1
2023-02-18,north,ns5,spal,625,0.19,1.1
2023-02-18,north,ns6,spal,625,0.1,1
2023-02-18,north,ns7,spal,625,0.24,0.9
2023-02-18,north,ns8,spal,625,0.35,0.9
2023-02-18,north,ns9,spal,625,0.35,0.8
2023-02-19,skida,sk1,spal,625,0.54,1.1
2023-02-19,skida,sk2,spal,625,1.42,1
2023-02-19,skida,sk3,spal,625,0.44,0.9
2023-02-19,skida,sk4,spal,625,0.62,1
2023-02-19,skida,sk5,spal,625,1.59,1.3
2023-02-19,skida,sk6,spal,625,0.53,1
2023-02-19,skida,sk7,spal,625,0.4,1.1
2023-02-19,skida,sk8,spal,625,0.54,1.3
2023-02-19,skida,sk9,spal,625,0.75,1
2023-03-08,fluxa,m1,spal,625,,
2023-03-08,fluxa,m2,spal,625,,
2023-03-08,fluxa,m3,spal,625,,
2023-03-08,fluxa,m4,spal,625,,
2023-03-08,fluxa,m5,spal,625,,
2023-03-08,fluxa,m6,spal,625,,
2023-03-08,fluxa,s1,spal,625,,
2023-03-08,fluxa,s2,spal,625,,
2023-03-08,fluxa,s3,spal,625,,
2023-03-08,fluxa,s4,spal,625,,
2023-03-08,fluxa,s5,spal,625,,
2023-03-08,fluxa,s6,spal,625,,
2023-03-08,fluxa,t1,spal,2500,,
2023-03-08,fluxa,t2,spal,2500,,
2023-03-08,fluxa,t3,spal,2500,,
2023-03-08,fluxa,t4,spal,2500,,
2023-03-08,fluxa,t5,spal,2500,,
2023-03-08,fluxa,t6,spal,2500,,
2023-03-08,fluxa,t7,spal,2500,,
2023-03-08,fluxa,t8,spal,2500,,
